"grupo","especie","familia","ordem","categoria","lista_anterior"
"Flora","Pouteria pentamera","Sapotaceae",NA,"EN","nao"
"Flora","Pouteria resinosa","Sapotaceae",NA,"EN","nao"
"Flora","Pouteria stylifera","Sapotaceae",NA,"EN","nao"
"Flora","Pouteria velutinicarpa","Sapotaceae",NA,"CR","nao"
"Flora","Pradosia granulosa","Sapotaceae",NA,"EN","nao"
"Flora","Pradosia kuhlmannii","Sapotaceae",NA,"EN","nao"
"Flora","Pradosia lahoziana","Sapotaceae",NA,"CR","nao"
"Flora","Pradosia longipedicellata","Sapotaceae",NA,"EN","nao"
"Flora","Pradosia restingae","Sapotaceae",NA,"EN","nao"
"Flora","Sarcaulus vestitus","Sapotaceae",NA,"VU","nao"
"Flora","Buddleja speciosissima","Scrophulariaceae",NA,"EN","nao"
"Flora","Selaginella mendoncae","Selaginellaceae",NA,"VU","nao"
"Flora","Brachydontium notorogenes","Seligeriaceae",NA,"CR","nao"
"Flora","Castela tweedii","Simaroubaceae",NA,"EN","nao"
"Flora","Homalolepis cavalcantei","Simaroubaceae",NA,"EN","nao"
"Flora","Homalolepis docensis","Simaroubaceae",NA,"CR","nao"
"Flora","Homalolepis floribunda","Simaroubaceae",NA,"CR","nao"
"Flora","Homalolepis glabra","Simaroubaceae",NA,"VU","nao"
"Flora","Homalolepis insignis","Simaroubaceae",NA,"EN","nao"
"Flora","Homalolepis maiana","Simaroubaceae",NA,"CR","nao"
"Flora","Homalolepis planaltina","Simaroubaceae",NA,"CR","nao"
"Flora","Homalolepis pumila","Simaroubaceae",NA,"VU","nao"
"Flora","Homalolepis salubris","Simaroubaceae",NA,"CR","nao"
"Flora","Homalolepis suaveolens","Simaroubaceae",NA,"CR","nao"
"Flora","Homalolepis warmingiana","Simaroubaceae",NA,"EN","nao"
"Flora","Smilax lappacea","Smilacaceae",NA,"EN","nao"
"Flora","Smilax lutescens","Smilacaceae",NA,"EN","nao"
"Flora","Smilax muscosa","Smilacaceae",NA,"VU","nao"
"Flora","Smilax spicata","Smilacaceae",NA,"EN","nao"
"Flora","Smilax subsessiliflora","Smilacaceae",NA,"EN","nao"
"Flora","Athenaea angustifolia","Solanaceae",NA,"EN","nao"
"Flora","Athenaea sellowiana","Solanaceae",NA,"EN","nao"
"Flora","Calibrachoa eglandulata","Solanaceae",NA,"EN","nao"
"Flora","Calibrachoa elegans","Solanaceae",NA,"EN","nao"
"Flora","Calibrachoa humilis","Solanaceae",NA,"EN","nao"
"Flora","Calibrachoa spathulata","Solanaceae",NA,"VU","nao"
"Flora","Capsicum friburgense","Solanaceae",NA,"EN","nao"
"Flora","Lycianthes repens","Solanaceae",NA,"EN","nao"
"Flora","Nicotiana mutabilis","Solanaceae",NA,"VU","nao"
"Flora","Nierembergia pinifolia","Solanaceae",NA,"CR","nao"
"Flora","Petunia bonjardinensis","Solanaceae",NA,"EN","nao"
"Flora","Petunia exserta","Solanaceae",NA,"EN","nao"
"Flora","Petunia mantiqueirensis","Solanaceae",NA,"EN","nao"
"Flora","Petunia reitzii","Solanaceae",NA,"CR","nao"
"Flora","Petunia saxicola","Solanaceae",NA,"CR","nao"
"Flora","Schwenckia curviflora","Solanaceae",NA,"EN","nao"
"Flora","Schwenckia nova-veneciana","Solanaceae",NA,"CR","nao"
"Flora","Solanum anisocladum","Solanaceae",NA,"VU","nao"
"Flora","Solanum arenarium","Solanaceae",NA,"EN","nao"
"Flora","Solanum bahianum","Solanaceae",NA,"EN","nao"
"Flora","Solanum friburgense","Solanaceae",NA,"VU","nao"
"Flora","Solanum gertii","Solanaceae",NA,"EN","nao"
"Flora","Solanum graveolens","Solanaceae",NA,"EN","nao"
"Flora","Solanum jabrense","Solanaceae",NA,"EN","nao"
"Flora","Solanum kleinii","Solanaceae",NA,"EN","nao"
"Flora","Solanum pabstii","Solanaceae",NA,"EN","nao"
"Flora","Solanum pachimatium","Solanaceae",NA,"VU","nao"
"Flora","Solanum paralum","Solanaceae",NA,"EN","nao"
"Flora","Solanum psilophyllum","Solanaceae",NA,"EN","nao"
"Flora","Solanum restingae","Solanaceae",NA,"EN","nao"
"Flora","Solanum santosii","Solanaceae",NA,"VU","nao"
"Flora","Solanum spissifolium","Solanaceae",NA,"CR","nao"
"Flora","Solanum viscosissimum","Solanaceae",NA,"EN","nao"
"Flora","Styrax aureus","Styracaceae",NA,"EN","nao"
"Flora","Styrax pauciflorus","Styracaceae",NA,"CR","nao"
"Flora","Symplocos angulata","Symplocaceae",NA,"CR","nao"
"Flora","Symplocos atlantica","Symplocaceae",NA,"EN","nao"
"Flora","Symplocos corymboclados","Symplocaceae",NA,"EN","nao"
"Flora","Symplocos dasyphylla","Symplocaceae",NA,"EN","nao"
"Flora","Symplocos glaberrima","Symplocaceae",NA,"EN","nao"
"Flora","Symplocos incrassata","Symplocaceae",NA,"EN","nao"
"Flora","Symplocos inopinata","Symplocaceae",NA,"EN","nao"
"Flora","Symplocos itatiaiae","Symplocaceae",NA,"EN","nao"
"Flora","Symplocos kleinii","Symplocaceae",NA,"VU","nao"
"Flora","Symplocos microstyla","Symplocaceae",NA,"CR","nao"
"Flora","Symplocos neglecta","Symplocaceae",NA,"CR","nao"
"Flora","Symplocos organensis","Symplocaceae",NA,"EN","nao"
"Flora","Symplocos pycnobotrya","Symplocaceae",NA,"EN","nao"
"Flora","Symplocos rhamnifolia","Symplocaceae",NA,"CR","nao"
"Flora","Symplocos rizzinii","Symplocaceae",NA,"CR (PEX)","nao"
"Flora","Amauropelta novaeana","Thelypteridaceae",NA,"CR","nao"
"Flora","Goniopteris cutiataensis","Thelypteridaceae",NA,"EN","nao"
"Flora","Goniopteris littoralis","Thelypteridaceae",NA,"EN","nao"
"Flora","Goniopteris montana","Thelypteridaceae",NA,"VU","nao"
"Flora","Goniopteris multigemmifera","Thelypteridaceae",NA,"CR","nao"
"Flora","Goniopteris refracta","Thelypteridaceae",NA,"EN","nao"
"Flora","Daphnopsis filipedunculata","Thymelaeaceae",NA,"EN","nao"
"Flora","Daphnopsis pseudosalix","Thymelaeaceae",NA,"EN","nao"
