"componente","grupo","familia","ordem","especie","categoria_portaria148","lista_anterior"
"Flora",NA,"Piperaceae",NA,"Piper carautensei","EN","sim"
"Flora",NA,"Piperaceae",NA,"Piper casteloense","EN","sim"
"Flora",NA,"Piperaceae",NA,"Piper duartei","VU","sim"
"Flora",NA,"Piperaceae",NA,"Piper edwallii","EN","sim"
"Flora",NA,"Piperaceae",NA,"Piper giordanoi","VU","nao"
"Flora",NA,"Piperaceae",NA,"Piper halesiifolium","CR","nao"
"Flora",NA,"Piperaceae",NA,"Piper hatschbachii","CR","sim"
"Flora",NA,"Piperaceae",NA,"Piper hoehnei","EN","sim"
"Flora",NA,"Piperaceae",NA,"Piper juliflorum","EN","sim"
"Flora",NA,"Piperaceae",NA,"Piper kuhlmannii","VU","sim"
"Flora",NA,"Piperaceae",NA,"Piper laevicarpum","EN","sim"
"Flora",NA,"Piperaceae",NA,"Piper loefgrenii","VU","sim"
"Flora",NA,"Piperaceae",NA,"Piper morisonianum","CR","nao"
"Flora",NA,"Piperaceae",NA,"Piper niteroiense","CR","nao"
"Flora",NA,"Piperaceae",NA,"Piper oblancifolium","EN","sim"
"Flora",NA,"Piperaceae",NA,"Piper piritubanum","EN","sim"
"Flora",NA,"Piperaceae",NA,"Piper rioense","EN","sim"
"Flora",NA,"Piperaceae",NA,"Piper sampaioi","CR","sim"
"Flora",NA,"Piperaceae",NA,"Piper scabrellum","EN","sim"
"Flora",NA,"Piperaceae",NA,"Piper translucens","VU","nao"
"Flora",NA,"Piperaceae",NA,"Piper trigonodrupum","EN","nao"
"Flora",NA,"Plagiochilaceae",NA,"Plagiochila boryana","EN","sim"
"Flora",NA,"Plantaginaceae",NA,"Angelonia alternifolia","CR","sim"
"Flora",NA,"Plantaginaceae",NA,"Bacopa cochlearia","EN","sim"
"Flora",NA,"Plantaginaceae",NA,"Ildefonsia bibracteata","EN","sim"
"Flora",NA,"Plantaginaceae",NA,"Lapaea harleyi","VU","sim"
"Flora",NA,"Plantaginaceae",NA,"Matourea caparaoensis","CR","sim"
"Flora",NA,"Plantaginaceae",NA,"Matourea latifolia","CR","sim"
"Flora",NA,"Plantaginaceae",NA,"Plantago turficola","EN","sim"
"Flora",NA,"Plantaginaceae",NA,"Stemodia hyptoides","VU","sim"
"Flora",NA,"Poaceae",NA,"Agrostis lenis","VU","sim"
"Flora",NA,"Poaceae",NA,"Agrostis longiberbis","EN","sim"
"Flora",NA,"Poaceae",NA,"Altoparadisium chapadense","CR","sim"
"Flora",NA,"Poaceae",NA,"Andropogon glaucophyllus","EN","sim"
"Flora",NA,"Poaceae",NA,"Anomochloa marantoidea","EN","sim"
"Flora",NA,"Poaceae",NA,"Anthaenantiopsis fiebrigii","CR","sim"
"Flora",NA,"Poaceae",NA,"Apoclada simplex","EN","sim"
"Flora",NA,"Poaceae",NA,"Aristida brasiliensis","EN","sim"
"Flora",NA,"Poaceae",NA,"Aristida constricta","CR","sim"
"Flora",NA,"Poaceae",NA,"Arthropogon xerachne","CR","sim"
"Flora",NA,"Poaceae",NA,"Arundinella deppeana","VU","sim"
"Flora",NA,"Poaceae",NA,"Axonopus carajasensis","EN","sim"
"Flora",NA,"Poaceae",NA,"Axonopus fastigiatus","VU","sim"
"Flora",NA,"Poaceae",NA,"Axonopus hydrolithicus","CR","sim"
"Flora",NA,"Poaceae",NA,"Axonopus monticola","EN","sim"
"Flora",NA,"Poaceae",NA,"Axonopus uninodis","CR","sim"
"Flora",NA,"Poaceae",NA,"Bothriochloa laguroides","VU","sim"
"Flora",NA,"Poaceae",NA,"Brasilochloa sampaiana","EN","sim"
"Flora",NA,"Poaceae",NA,"Bromidium ramboi","CR","sim"
"Flora",NA,"Poaceae",NA,"Cambajuva ulei","EN","sim"
"Flora",NA,"Poaceae",NA,"Canastra lanceolata","CR","sim"
"Flora",NA,"Poaceae",NA,"Chascolytrum brasilense","EN","sim"
"Flora",NA,"Poaceae",NA,"Chascolytrum bulbosum","CR","sim"
"Flora",NA,"Poaceae",NA,"Chascolytrum itatiaiae","EN","sim"
"Flora",NA,"Poaceae",NA,"Chascolytrum parodianum","CR","sim"
"Flora",NA,"Poaceae",NA,"Chascolytrum scabrum","EN","sim"
"Flora",NA,"Poaceae",NA,"Chusquea attenuata","EN","sim"
"Flora",NA,"Poaceae",NA,"Chusquea baculifera","CR","sim"
"Flora",NA,"Poaceae",NA,"Chusquea erecta","EN","sim"
"Flora",NA,"Poaceae",NA,"Chusquea heterophylla","EN","sim"
"Flora",NA,"Poaceae",NA,"Chusquea pulchella","EN","sim"
"Flora",NA,"Poaceae",NA,"Chusquea tenuiglumis","CR","sim"
"Flora",NA,"Poaceae",NA,"Colanthelia macrostachya","EN","sim"
"Flora",NA,"Poaceae",NA,"Danthonia cirrata","EN","sim"
"Flora",NA,"Poaceae",NA,"Deschampsia cespitosa","EN","sim"
"Flora",NA,"Poaceae",NA,"Diandrolyra tatianae","EN","sim"
"Flora",NA,"Poaceae",NA,"Dichanthelium cucaense","EN","nao"
"Flora",NA,"Poaceae",NA,"Digitaria neesiana","EN","sim"
"Flora",NA,"Poaceae",NA,"Glaziophyton mirabile","EN","sim"
"Flora",NA,"Poaceae",NA,"Gymnopogon doellii","CR","sim"
"Flora",NA,"Poaceae",NA,"Leersia ligularis","VU","sim"
"Flora",NA,"Poaceae",NA,"Lithachne horizontalis","EN","sim"
"Flora",NA,"Poaceae",NA,"Luziola brasiliensis","VU","sim"
"Flora",NA,"Poaceae",NA,"Melica arzivencoi","EN","sim"
"Flora",NA,"Poaceae",NA,"Merostachys abadiana","CR","sim"
"Flora",NA,"Poaceae",NA,"Merostachys burmanii","EN","sim"
"Flora",NA,"Poaceae",NA,"Merostachys caucaiana","CR","sim"
"Flora",NA,"Poaceae",NA,"Merostachys scandens","CR","sim"
"Flora",NA,"Poaceae",NA,"Ocellochloa brachystachya","CR","sim"
"Flora",NA,"Poaceae",NA,"Olyra latispicula","CR","sim"
"Flora",NA,"Poaceae",NA,"Parianella carvalhoi","CR","sim"
"Flora",NA,"Poaceae",NA,"Paspalum biaristatum","EN","sim"
"Flora",NA,"Poaceae",NA,"Paspalum longiaristatum","EN","sim"
"Flora",NA,"Poaceae",NA,"Paspalum niquelandiae","EN","sim"
"Flora",NA,"Poaceae",NA,"Paspalum rawitscheri","EN","sim"
"Flora",NA,"Poaceae",NA,"Paspalum repandum","EN","sim"
"Flora",NA,"Poaceae",NA,"Piptochaetium alpinum","EN","sim"
"Flora",NA,"Poaceae",NA,"Piptochaetium palustre","CR","sim"
"Flora",NA,"Poaceae",NA,"Poa bradei","EN","sim"
"Flora",NA,"Poaceae",NA,"Poa reitzii","EN","sim"
"Flora",NA,"Poaceae",NA,"Raddia angustifolia","CR","sim"
"Flora",NA,"Poaceae",NA,"Raddia distichophylla","EN","sim"
"Flora",NA,"Poaceae",NA,"Reitzia smithii","VU","sim"
"Flora",NA,"Poaceae",NA,"Schizachyrium scabriflorum","EN","sim"
"Flora",NA,"Poaceae",NA,"Setaria parviflora var. pilosissima","CR","sim"
"Flora",NA,"Poaceae",NA,"Setaria stolonifera","CR","sim"
"Flora",NA,"Poaceae",NA,"Sporobolus apiculatus","EN","sim"
"Flora",NA,"Poaceae",NA,"Sucrea maculata","EN","sim"
"Flora",NA,"Poaceae",NA,"Triraphis devia","EN","sim"
"Flora",NA,"Poaceae",NA,"Zizaniopsis bonariensis","EN","sim"
"Flora",NA,"Podocarpaceae",NA,"Podocarpus barretoi","CR","sim"
"Flora",NA,"Podocarpaceae",NA,"Podocarpus brasiliensis","EN","sim"
"Flora",NA,"Podostemaceae",NA,"Mourera weddelliana","VU","sim"
"Flora",NA,"Podostemaceae",NA,"Podostemum ovatum","EN","sim"
"Flora",NA,"Podostemaceae",NA,"Podostemum rutifolium","VU","sim"
"Flora",NA,"Podostemaceae",NA,"Podostemum saldanhanum","EN","sim"
"Flora",NA,"Polygalaceae",NA,"Acanthocladus santosii","EN","nao"
"Flora",NA,"Polygalaceae",NA,"Polygala franchetii","EN","sim"
"Flora",NA,"Polygalaceae",NA,"Polygala revoluta","EN","nao"
"Flora",NA,"Polygalaceae",NA,"Polygala selaginoides","EN","sim"
"Flora",NA,"Polygalaceae",NA,"Polygala stephaniana","EN","sim"
"Flora",NA,"Polygalaceae",NA,"Polygala tamariscea","VU","sim"
"Flora",NA,"Polygonaceae",NA,"Coccoloba bullata","VU","nao"
"Flora",NA,"Polygonaceae",NA,"Coccoloba fastigiata","EN","nao"
"Flora",NA,"Polygonaceae",NA,"Coccoloba gigantifolia","EN","nao"
"Flora",NA,"Polygonaceae",NA,"Coccoloba rigida","EN","nao"
"Flora",NA,"Polygonaceae",NA,"Ruprechtia crenata","CR","nao"
"Flora",NA,"Polygonaceae",NA,"Ruprechtia glauca","VU","nao"
"Flora",NA,"Polygonaceae",NA,"Ruprechtia latifunda","EN","nao"
"Flora",NA,"Polygonaceae",NA,"Triplaris physocalyx","EN","nao"
"Flora",NA,"Polypodiaceae",NA,"Alansmia senilis","CR","sim"
"Flora",NA,"Polypodiaceae",NA,"Ceradenia capillaris","VU","sim"
"Flora",NA,"Polypodiaceae",NA,"Ceradenia glaziovii","EN","sim"
"Flora",NA,"Polypodiaceae",NA,"Ceradenia warmingii","CR","sim"
"Flora",NA,"Polypodiaceae",NA,"Grammitis fluminensis","EN","sim"
"Flora",NA,"Polypodiaceae",NA,"Lellingeria brasiliensis","VU","sim"
"Flora",NA,"Polypodiaceae",NA,"Lellingeria itatimensis","CR","sim"
"Flora",NA,"Polypodiaceae",NA,"Lellingeria tamandarei","EN","sim"
"Flora",NA,"Polypodiaceae",NA,"Moranopteris perpusilla","EN","sim"
"Flora",NA,"Polypodiaceae",NA,"Mycopteris semihirsuta","EN","sim"
"Flora",NA,"Polypodiaceae",NA,"Mycopteris taxifolia","EN","sim"
"Flora",NA,"Polypodiaceae",NA,"Pecluma hoehnei","CR","sim"
"Flora",NA,"Polypodiaceae",NA,"Pecluma insularis","CR","sim"
"Flora",NA,"Polypodiaceae",NA,"Pleopeltis alborufula","EN","sim"
"Flora",NA,"Polypodiaceae",NA,"Pleopeltis monoides","EN","sim"
"Flora",NA,"Polypodiaceae",NA,"Pleopeltis trindadensis","CR","sim"
"Flora",NA,"Polypodiaceae",NA,"Stenogrammitis limula","CR","sim"
"Flora",NA,"Polypodiaceae",NA,"Stenogrammitis pumila","CR","sim"
"Flora",NA,"Portulacaceae",NA,"Portulaca hatschbachii","EN","sim"
"Flora",NA,"Pottiaceae",NA,"Leptodontium wallisii","VU","sim"
"Flora",NA,"Primulaceae",NA,"Cybianthus boissieri","VU","nao"
"Flora",NA,"Primulaceae",NA,"Cybianthus gracillimus","CR","nao"
"Flora",NA,"Primulaceae",NA,"Lysimachia barbata","EN","sim"
"Flora",NA,"Primulaceae",NA,"Lysimachia buxifolia","EN","sim"
"Flora",NA,"Primulaceae",NA,"Myrsine congesta","EN","sim"
"Flora",NA,"Primulaceae",NA,"Myrsine glazioviana","EN","sim"
"Flora",NA,"Primulaceae",NA,"Myrsine villosissima","EN","sim"
"Flora",NA,"Primulaceae",NA,"Stylogyne leptantha","EN","nao"
"Flora",NA,"Primulaceae",NA,"Stylogyne sordida","CR","nao"
"Flora",NA,"Proteaceae",NA,"Euplassa cantareirae","EN","sim"
"Flora",NA,"Proteaceae",NA,"Euplassa hoehnei","EN","nao"
"Flora",NA,"Proteaceae",NA,"Euplassa nebularis","EN","sim"
"Flora",NA,"Proteaceae",NA,"Euplassa rufa","VU","nao"
"Flora",NA,"Proteaceae",NA,"Euplassa semicostata","EN","sim"
"Flora",NA,"Proteaceae",NA,"Panopsis multiflora","EN","sim"
"Flora",NA,"Proteaceae",NA,"Roupala asplenioides","EN","sim"
"Flora",NA,"Proteaceae",NA,"Roupala caparoensis","EN","nao"
"Flora",NA,"Proteaceae",NA,"Roupala gracilis","EN","nao"
"Flora",NA,"Proteaceae",NA,"Roupala longepetiolata","VU","nao"
"Flora",NA,"Proteaceae",NA,"Roupala pallida","EN","nao"
"Flora",NA,"Proteaceae",NA,"Roupala sculpta","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Adiantum diphyllum","CR","sim"
"Flora",NA,"Pteridaceae",NA,"Adiantum discolor","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Adiantum mynsseniae","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Adiantum papillosum","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Adiantum tetragonum","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Cheilanthes incisa","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Cheilanthes juergensii","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Cheilanthes regnelliana","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Doryopteris rediviva","VU","sim"
"Flora",NA,"Pteridaceae",NA,"Doryopteris trilobata","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Jamesonia biardii","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Jamesonia brasiliensis","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Jamesonia cheilanthoides","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Jamesonia insignis","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Jamesonia rufescens","CR","sim"
"Flora",NA,"Pteridaceae",NA,"Lytoneuron itatiaiense","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Lytoneuron paradoxum","VU","sim"
"Flora",NA,"Pteridaceae",NA,"Lytoneuron rosenstockii","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Lytoneuron rufum","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Lytoneuron subsimplex","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Lytoneuron tijucanum","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Ormopteris cymbiformis","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Ormopteris gleichenioides","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Pteris congesta","EN","sim"
"Flora",NA,"Pteridaceae",NA,"Pteris limae","CR","sim"
"Flora",NA,"Quiinaceae",NA,"Lacunaria sampaioi","EN","nao"
"Flora",NA,"Rhamnaceae",NA,"Colletia exserta","EN","sim"
"Flora",NA,"Rhamnaceae",NA,"Colletia paradoxa","EN","sim"
"Flora",NA,"Rhamnaceae",NA,"Discaria americana","VU","sim"
"Flora",NA,"Rhamnaceae",NA,"Gouania corylifolia","VU","sim"
"Flora",NA,"Rhamnaceae",NA,"Gouania inornata","EN","sim"
"Flora",NA,"Rhamnaceae",NA,"Rhamnidium glabrum","VU","sim"
"Flora",NA,"Rhamnaceae",NA,"Sarcomphalus glaziovii","EN","nao"
"Flora",NA,"Rhamnaceae",NA,"Scutia arenicola","EN","sim"
"Flora",NA,"Ricciaceae",NA,"Riccia ridleyi","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Alibertia curviflora","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Alibertia duckei","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Alseis involuta","VU","sim"
"Flora",NA,"Rubiaceae",NA,"Alseis sertaneja","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Appunia aurantiaca","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Bathysa sylvestrae","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Bradea anomala","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Bradea bicornuta","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Bradea borrerioides","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Bradea brasiliensis","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Bradea montana","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Calycophyllum papillosum","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Carapichea ipecacuanha","VU","sim"
"Flora",NA,"Rubiaceae",NA,"Chiococca insularis","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Chomelia estrellana","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Chomelia polyantha","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Chomelia sericea","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Chomelia tristis","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Cordiera hadrantha","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Coussarea accedens","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Coussarea ampla","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Coussarea andrei","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Coussarea bocainae","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Coussarea coffeoides","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Coussarea friburgensis","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Coussarea machadoana","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Coussarea megistophylla","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Coussarea strigosipes","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Coussarea viridis","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Duroia valesca","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Faramea atlantica","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Faramea bahiensis","VU","sim"
"Flora",NA,"Rubiaceae",NA,"Faramea bicolor","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Faramea brachyloba","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Faramea calyciflora","CR","nao"
"Flora",NA,"Rubiaceae",NA,"Faramea campanularis","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Faramea filamentosa","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Faramea includens","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Faramea intercedens","CR","nao"
"Flora",NA,"Rubiaceae",NA,"Faramea leucocalyx","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Faramea paratiensis","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Faramea tinguana","CR","nao"
"Flora",NA,"Rubiaceae",NA,"Ferdinandusa hirsuta","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Galianthe elegans","VU","sim"
"Flora",NA,"Rubiaceae",NA,"Galianthe polygonoides","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Galianthe souzae","CR","nao"
"Flora",NA,"Rubiaceae",NA,"Galianthe vaginata","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Galium diphyllum","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Galium rubidiflorum","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Galium shepherdii","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Guettarda blanchetiana","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Guettarda divaricata","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Guettarda grazielae","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Hindsia glabra","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Hindsia ibitipocensis","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Ixora bahiensis","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Ixora heterophylla","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Ixora pilosostyla","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Kerianthera longiflora","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Kerianthera preclara","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Manettia campanulacea","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Manettia pauciflora","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Manettia pedunculata","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Melanopsidium nigrum","VU","sim"
"Flora",NA,"Rubiaceae",NA,"Mitracarpus anthospermoides","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Mitracarpus eritrichoides","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Mitracarpus rigidifolius","VU","sim"
"Flora",NA,"Rubiaceae",NA,"Pagamea harleyi Steyerm.","VU","sim"
"Flora",NA,"Rubiaceae",NA,"Palicourea fulgens","VU","sim"
"Flora",NA,"Rubiaceae",NA,"Parachimarrhis breviloba","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Posoqueria bahiensis","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Posoqueria palustris","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Psychotria caudata","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Psychotria clavipes","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Psychotria fluminensis","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Psychotria formosa","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Psychotria glaziovii","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Psychotria loefgrenii","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Psychotria microcarpa","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Psychotria paludosa","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Psychotria subspathacea","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Psychotria tenuinervis","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Psychotria ulei","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Randia hebecarpa","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Randia itatiaiae","CR","nao"
"Flora",NA,"Rubiaceae",NA,"Remijia asperula","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Retiniphyllum chloranthum","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Retiniphyllum pilosum","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Richardia schumannii","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Riodocea pulcherrima","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Rudgea amazonica","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Rudgea bracteata","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Rudgea coronata subsp. saint-hilairei","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Rudgea corymbulosa","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Rudgea erythrocarpa","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Rudgea hileiabaiana","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Rudgea insignis","VU","sim"
"Flora",NA,"Rubiaceae",NA,"Rudgea jasminoides subsp. nervosa","VU","sim"
"Flora",NA,"Rubiaceae",NA,"Rudgea mouririoides","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Rudgea nobilis","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Rudgea obtusa","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Rudgea pachyphylla","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Rudgea palicoureoides","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Rudgea parquioides subsp. caprifolium","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Rudgea parquioides subsp. hirsutissima","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Rudgea parvifolia","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Rudgea sessilis subsp. cipoana","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Rudgea vellerea","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Rustia angustifolia","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Rustia gracilis","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Rustia simpsonii","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Salzmannia arborea","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Simira eliezeriana","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Simira grazielae","CR","sim"
"Flora",NA,"Rubiaceae",NA,"Simira hatschbachiorum","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Simira hexandra","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Simira paraensis","VU","nao"
"Flora",NA,"Rubiaceae",NA,"Simira walteri","EN","nao"
"Flora",NA,"Rubiaceae",NA,"Staelia hatschbachii","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Standleya erecta","CR","nao"
"Flora",NA,"Rubiaceae",NA,"Standleya kuhlmanni","EN","sim"
"Flora",NA,"Rubiaceae",NA,"Standleya limae","CR","nao"
"Flora",NA,"Rubiaceae",NA,"Warszewiczia longistaminea","EN","nao"
"Flora",NA,"Rutaceae",NA,"Andreadoxa flava","CR","sim"
"Flora",NA,"Rutaceae",NA,"Angostura quinquefolia","VU","nao"
"Flora",NA,"Rutaceae",NA,"Conchocarpus adenantherus","EN","nao"
"Flora",NA,"Rutaceae",NA,"Conchocarpus albiflorus","EN","nao"
"Flora",NA,"Rutaceae",NA,"Conchocarpus bellus","CR","sim"
"Flora",NA,"Rutaceae",NA,"Conchocarpus cauliflorus","CR","sim"
"Flora",NA,"Rutaceae",NA,"Conchocarpus coeruleus","EN","sim"
"Flora",NA,"Rutaceae",NA,"Conchocarpus furcatus","CR","nao"
"Flora",NA,"Rutaceae",NA,"Conchocarpus grandiflorus","EN","nao"
"Flora",NA,"Rutaceae",NA,"Conchocarpus hamadryadicus","VU","nao"
"Flora",NA,"Rutaceae",NA,"Conchocarpus macrocarpus","EN","nao"
"Flora",NA,"Rutaceae",NA,"Conchocarpus marginatus","CR","sim"
"Flora",NA,"Rutaceae",NA,"Conchocarpus minutiflorus","CR","nao"
"Flora",NA,"Rutaceae",NA,"Conchocarpus ovatus","VU","nao"
"Flora",NA,"Rutaceae",NA,"Conchocarpus santosii","CR","nao"
"Flora",NA,"Rutaceae",NA,"Conchocarpus sordidus","CR","nao"
"Flora",NA,"Rutaceae",NA,"Esenbeckia irwiniana","EN","sim"
"Flora",NA,"Rutaceae",NA,"Esenbeckia oligantha","EN","nao"
"Flora",NA,"Rutaceae",NA,"Euxylophora paraensis","EN","sim"
"Flora",NA,"Rutaceae",NA,"Galipea carinata","CR","sim"
"Flora",NA,"Rutaceae",NA,"Galipea revoluta","EN","nao"
"Flora",NA,"Rutaceae",NA,"Hortia superba","VU","nao"
"Flora",NA,"Rutaceae",NA,"Metrodorea maracasana","VU","sim"
"Flora",NA,"Rutaceae",NA,"Neoraputia calliantha","EN","nao"
"Flora",NA,"Rutaceae",NA,"Pilocarpus alatus","EN","sim"
"Flora",NA,"Rutaceae",NA,"Pilocarpus carajaensis","EN","nao"
"Flora",NA,"Rutaceae",NA,"Pilocarpus grandiflorus","VU","nao"
"Flora",NA,"Rutaceae",NA,"Pilocarpus jaborandi","EN","sim"
"Flora",NA,"Rutaceae",NA,"Pilocarpus microphyllus","VU","sim"
"Flora",NA,"Rutaceae",NA,"Pilocarpus sulcatus","EN","nao"
"Flora",NA,"Rutaceae",NA,"Pilocarpus trachylophus","EN","sim"
"Flora",NA,"Rutaceae",NA,"Raulinoa echinata","VU","sim"
"Flora",NA,"Rutaceae",NA,"Spiranthera speciosa","CR","sim"
"Flora",NA,"Rutaceae",NA,"Ticorea froesii","VU","nao"
"Flora",NA,"Rutaceae",NA,"Zanthoxylum retusum","EN","nao"
"Flora",NA,"Rutaceae",NA,"Zanthoxylum unifoliolatum","EN","nao"
"Flora",NA,"Sabiaceae",NA,"Meliosma chartacea","VU","nao"
"Flora",NA,"Sabiaceae",NA,"Meliosma itatiaiae","VU","nao"
"Flora",NA,"Salicaceae",NA,"Abatia angeliana","VU","sim"
"Flora",NA,"Salicaceae",NA,"Abatia microphylla","EN","nao"
"Flora",NA,"Salicaceae",NA,"Banara trinitatis","CR","nao"
"Flora",NA,"Salicaceae",NA,"Casearia catharinensis","EN","nao"
"Flora",NA,"Salicaceae",NA,"Casearia murceana","VU","nao"
"Flora",NA,"Salicaceae",NA,"Xylosma glaberrima","VU","nao"
"Flora",NA,"Santalaceae",NA,"Acanthosyris paulo-alvinii","CR","sim"
